,event_date,event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,is_active_user,batch_event_index,batch_page_id,batch_ordering_id,event_params.ga_session_number,event_params.ga_session_id,event_params.firebase_screen_class,event_params.firebase_event_origin,event_params.firebase_screen_id,event_params.percent_scrolled,event_params.engagement_time_msec,event_params.entrances,event_params.firebase_conversion,event_params.channel,event_params.engaged_session_event,event_params.message_type,event_params.firebase_previous_class,event_params.firebase_screen,event_params.firebase_previous_id,event_params.session_engaged,event_params.tab_name,event_params.firebase_previous_screen,event_params.style_name,event_params.click_section,event_params.click_text,event_params.search_term,event_params.currency,event_params.platform,event_params.product_name,event_params.button_type,event_params.item_list_name,event_params.step,event_params.brand_name,event_params.withdrawal_reason,event_params.previous_app_version,event_params.previous_os_version,event_params.debug_event,event_params.campaign,event_params.source,event_params.campaign_info_source,event_params.error_value,event_params.firebase_error,event_params.dynamic_link_accept_time,event_params.dynamic_link_link_name,event_params.content_title,event_params.category,privacy_info.privacy_info_analytics_storage,privacy_info.privacy_info_ads_storage,privacy_info.privacy_info_uses_transient_token,user_properties.na_face_type,user_properties.na_gender,user_properties.na_body_type,user_properties.ga_session_id,user_properties.na_age,user_properties.na_shoulder,user_properties.ga_session_number,user_properties.na_bottom,user_properties.na_thigh,user_properties.na_middle,user_properties.na_job,user_properties.na_skin_type,user_properties.na_waist,user_properties.first_open_time,user_properties.na_top,user_properties.na_height,user_properties.na_weight,user_properties.color1_with_priority,user_properties.color2_with_priority,user_properties.eot_height,user_properties.color3_with_priority,user_properties._ltv_KRW,user_properties.height,user_properties.na_job_extra,user_ltv.user_ltv,user_ltv.user_ltv_revenue,user_ltv.user_ltv_currency,device.device_category,device.device_mobile_brand_name,device.device_mobile_model_name,device.device_mobile_marketing_name,device.device_mobile_os_hardware_model,device.device_operating_system,device.device_operating_system_version,device.device_vendor_id,device.device_advertising_id,device.device_language,device.device_is_limited_ad_tracking,device.device_time_zone_offset_seconds,device.device_browser,device.device_browser_version,device.device_web_info,geo.geo_city,geo.geo_country,geo.geo_continent,geo.geo_region,geo.geo_sub_continent,geo.geo_metro,app_info.app_info_id,app_info.app_info_version,app_info.app_info_install_store,app_info.app_info_firebase_app_id,app_info.app_info_install_source,traffic_source.traffic_source_name,traffic_source.traffic_source_medium,traffic_source.traffic_source_source,traffic_source.traffic_source,event_dimensions.event_dimensions,ecommerce.ecommerce,ecommerce.ecommerce_total_item_quantity,ecommerce.ecommerce_purchase_revenue_in_usd,ecommerce.ecommerce_purchase_revenue,ecommerce.ecommerce_refund_value_in_usd,ecommerce.ecommerce_refund_value,ecommerce.ecommerce_shipping_value_in_usd,ecommerce.ecommerce_shipping_value,ecommerce.ecommerce_tax_value_in_usd,ecommerce.ecommerce_tax_value,ecommerce.ecommerce_unique_items,ecommerce.ecommerce_transaction_id,collected_traffic_source.collected_traffic_source,collected_traffic_source.collected_traffic_source_manual_campaign_id,collected_traffic_source.collected_traffic_source_manual_campaign_name,collected_traffic_source.collected_traffic_source_manual_source,collected_traffic_source.collected_traffic_source_manual_medium,collected_traffic_source.collected_traffic_source_manual_term,collected_traffic_source.collected_traffic_source_manual_content,collected_traffic_source.collected_traffic_source_manual_source_platform,collected_traffic_source.collected_traffic_source_manual_creative_format,collected_traffic_source.collected_traffic_source_manual_marketing_tactic,collected_traffic_source.collected_traffic_source_gclid,collected_traffic_source.collected_traffic_source_dclid,collected_traffic_source.collected_traffic_source_srsltid,session_traffic_source_last_click.session_traffic_source_last_click_google_ads_campaign,session_traffic_source_last_click.session_traffic_source_last_click_sa360_campaign,session_traffic_source_last_click.session_traffic_source_last_click_dv360_campaign,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.campaign_id,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.campaign_name,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.source,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.medium,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.term,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.content,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.source_platform,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.creative_format,session_traffic_source_last_click.session_traffic_source_last_click_manual_campaign.marketing_tactic,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.campaign_id,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.campaign_name,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.source,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.medium,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.source_platform,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.default_channel_group,session_traffic_source_last_click.session_traffic_source_last_click_cross_channel_campaign.primary_channel_group,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.campaign_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.campaign_name,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.source,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.medium,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.account_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.account_name,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.advertiser_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.advertiser_name,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_format,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_name,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_type,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_type_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.creative_version,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.placement_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.placement_cost_structure,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.placement_name,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.rendering_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.site_id,session_traffic_source_last_click.session_traffic_source_last_click_cm360_campaign.site_name,publisher.publisher
0,20241113,1731423960541000,screen_view,1731423503577000.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,1,,,171,1731423503,MainActivity,auto,-7.731334501732282e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
1,20241113,1731423963707001,scroll,1731423506667001.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,2,,,171,1731423503,MainActivity,app,-7.731334501732282e+18,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
2,20241113,1731423963707002,scroll,1731423963707002.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,3,,,171,1731423503,MainActivity,app,-7.731334501732282e+18,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
3,20241113,1731423963707003,scroll,1731423963707003.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,4,,,171,1731423503,MainActivity,app,-7.731334501732282e+18,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
4,20241113,1731423964025004,scroll,1731423963707004.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,5,,,171,1731423503,MainActivity,app,-7.731334501732282e+18,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
5,20241113,1731423964241005,scroll,1731423964025005.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,6,,,171,1731423503,MainActivity,app,-7.731334501732282e+18,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
6,20241113,1731423969107006,user_engagement,1731423507084006.0,,468,1115394,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,7,,,171,1731423503,MainActivity,auto,-7.731334501732282e+18,,8567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731423503,21,크다,171,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
7,20241113,1731485276933000,session_start,1731423503380000.0,,470,639503,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,1,,,172,1731485276,,auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731485276,21,크다,172,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
8,20241113,1731485277230001,screen_view,1731423960541001.0,,470,639503,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,2,,,172,1731485276,MainActivity,auto,4.080043768164848e+18,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731485276,21,크다,172,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
9,20241113,1731485284887000,scroll,1731423964241000.0,,476,525659,39827.0,154e3be9cecd0af9307e920fcc4f9476,1717068513956000,2330052538,ANDROID,True,1,,,172,1731485276,MainActivity,app,4.080043768164848e+18,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,사각형,여자,모래시계형,1731485276,21,크다,172,미설정,크다,크다,학생,가을,크다,1717070400000,미설정,160,,,,,,,,,,,,mobile,Samsung,SM-A528B,Galaxy A52s 5G,SM-A528B,Android,Android 14,,,ko-kr,No,32400,,,,Seoul,South Korea,Asia,Seoul,Eastern Asia,(not set),com.fastcampus.innercircle.bizeda,3.1.7,,1:1038028525994:android:8f9fffd18a1189e4afdbd3,com.android.vending,,organic,google-play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),,(direct),(direct),(none),Manual,Direct,Direct,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),
