조사연도,조사분기,구분,업종,지수항목,지수
2022,2,전망,기타 비알코올 음료점업,식재료,121.63
2022,2,전망,한식 음식점업,고용,98.96
2022,2,전망,한식 일반음식점업,고용,99.76
2022,2,전망,한식 면요리 전문점,고용,97.85
2022,2,전망,한식 육류요리 전문점,고용,98.09
2022,2,전망,한식 해산물요리 전문점,고용,96.83
2022,2,전망,외국식 음식점업,고용,98.13
2022,2,전망,중식 음식점업,고용,97.94
2022,2,전망,일식 음식점업,고용,98.27
2022,2,전망,서양식 음식점업,고용,97.95
2022,2,전망,기타 외국식 음식점업,고용,99.18
2022,2,전망,기관 구내식당업,고용,100.1
2022,2,전망,출장 음식 서비스업,고용,92.96
2022,2,전망,기타 간이 음식점업,고용,98.9
2022,2,전망,제과점업,고용,97.87
2022,2,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,99.18
2022,2,전망,치킨 음식점업,고용,99.97
2022,2,전망,김밥 및 기타 간이 음식점업,고용,98.24
2022,2,전망,간이음식 포장판매 전문점,고용,99.66
2022,2,전망,주점업,고용,99.33
2022,2,전망,일반 유흥주점업,고용,98.53
2022,2,전망,무도 유흥주점업,고용,96.57
2022,2,전망,생맥주 전문점,고용,99.81
2022,2,전망,기타 주점업,고용,99.67
2022,2,전망,비알코올음료점업,고용,98.69
2022,2,전망,커피 전문점,고용,98.8
2022,2,전망,기타 비알코올 음료점업,고용,98.22
2022,1,전망,전체,매출액,80.33
2022,1,전망,전체,식재료,129.03
2022,1,전망,전체,고용,97.58
2022,1,전망,한식 음식점업,매출액,78.84
2022,1,전망,한식 일반음컨±,매출액,79.7
2022,1,전망,한식 면요리 전문점,매출액,80.74
2022,1,전망,한식 육류요리 전문점,매출액,76.97
2022,1,전망,한식 해산물요리 전문점,매출액,76.54
2022,1,전망,외국식 음식점업,매출액,82.32
2022,1,전망,중식 음식점업,매출액,78.48
2022,1,전망,일식 음식점업,매출액,82.8
2022,1,전망,서양식 음식점업,매출액,86.26
2022,1,전망,기타 외국식 음식점업,매출액,89.59
2022,1,전망,기관 구내식당업,매출액,90.08
2022,1,전망,출장 음식 서비스업,매출액,78.77
2022,1,전망,기타 간이 음식점업,매출액,82.06
2022,1,전망,제과점업,매출액,85.62
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,85.5
2022,1,전망,치킨 음식점업,매출액,81.42
2022,1,전망,김밥 및 기타 간이 음식점업,매출액,79.73
2022,1,전망,간이음식 포장판매 전문점,매출액,79.61
2022,1,전망,주점업,매출액,75.94
2022,1,전망,일반 유흥주점업,매출액,73.04
2022,1,전망,무도 유흥주점업,매출액,74.97
2022,1,전망,생맥주 전문점,매출액,76.82
2022,1,전망,기타 주점업,매출액,77
2022,1,전망,비알코올음료점업,매출액,85.99
2022,1,전망,커피 전문점,매출액,87.68
2022,1,전망,기타 비알코올 음료점업,매출액,78.59
2022,1,전망,한식 음식점업,식재료,130.96
2022,1,전망,한식 일반음식점업,식재료,130.17
2022,1,전망,한식 면요리 전문점,식재료,131.23
2022,1,전망,한식 육류요리 전문점,식재료,132.18
2022,1,전망,한식 해산물요리 전문점,식재료,132.73
2022,1,전망,외국식 음식점업,식재료,132.03
2022,1,전망,중식 음식점업,식재료,132.83
2022,1,전망,일식 음식점업,식재료,131.27
2022,1,전망,서양식 음식점업,식재료,132.25
2022,1,전망,기타 외국식 음식점업,식재료,129.57
2022,1,전망,기관 구내식당업,식재료,123.62
2022,1,전망,출장 음식 서비스업,식재료,129.85
2022,1,전망,기타 간이 음식점업,식재료,129.13
2022,1,전망,제과점업,식재료,122.53
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,123.25
2022,1,전망,치킨 음식점업,식재료,131.72
2022,1,전망,김밥 및 기타 간이 음식점업,식재료,132.62
2022,1,전망,간이음식 포장판매 전문점,식재료,130.29
2022,1,전망,주점업,식재료,129.95
2022,1,전망,일반 유흥주점업,식재료,128.44
2022,1,전망,무도 유흥주점업,식재료,133.16
2022,1,전망,생맥주 전문점,식재료,129.36
2022,1,전망,기타 주점업,식재료,130.52
2022,1,전망,비알코올음료점업,식재료,119.96
2022,1,전망,커피 전문점,식재료,119.45
2022,1,전망,기타 비알코올 음료점업,식재료,122.17
2022,1,전망,한식 음식점업,고용,97.26
2022,1,전망,한식 일반음식점업,고용,97.4
2022,1,전망,한식 면요리 전문점,고용,97.4
2022,1,전망,한식 육류요리 전문점,고용,97.02
2022,1,전망,한식 해산물요리 전문점,고용,96.81
2022,1,전망,외국식 음식점업,고용,96.69
2022,1,전망,중식 음식점업,고용,96.62
2022,1,전망,일식 음식점업,고용,94.67
2022,1,전망,서양식 음식점업,고용,98.72
2022,1,전망,기타 외국식 음식점업,고용,97.18
2022,1,전망,기관 구내식당업,고용,99.52
2022,1,전망,출장 음식 서비스업,고용,93.73
2022,1,전망,기타 간이 음식점업,고용,98.07
2022,1,전망,제과점업,고용,99.81
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,98.51
2022,1,전망,치킨 음식점업,고용,97.69
2022,1,전망,김밥 및 기타 간이 음식점업,고용,97.29
2022,1,전망,간이음식 포장판매 전문점,고용,98.45
2022,1,전망,주점업,고용,96.88
2022,1,전망,일반 유흥주점업,고용,96.7
2022,1,전망,무도 유흥주점업,고용,95.64
2022,1,전망,생맥주 전문점,고용,97.62
2022,1,전망,기타 주점업,고용,96.9
2022,1,전망,비알코올음료점업,고용,99.16
2022,1,전망,커피 전문점,고용,99.16
2022,1,전망,기타 비알코올 음료점업,고용,99.17
2023,4,현재,전체,매출액,73.67
2023,4,현재,전체,식재료,141.92
2023,4,현재,전체,고용,95.77
2023,4,현재,한식 음식점업,매출액,71.58
2023,4,현재,한식 일반음식점업,매출액,71.25
2023,4,현재,한식 면요리 전문점,매출액,76.94
2023,4,현재,한식 육류요리 전문점,매출액,71.46
2023,4,현재,한식 해산물요리 전문점,매출액,69.98
2023,4,현재,외국식 음식점업,매출액,71.46
2023,4,현재,중식 음식점업,매출액,69.71
2023,4,현재,일식 음식점업,매출액,66.53
2023,4,현재,서양식 음식점업,매출액,76.2
2023,4,현재,기타 외국식 음식점업,매출액,80.73
2023,4,현재,기관 구내식당업,매출액,95.84
2023,4,현재,출장 음식 서비스업,매출액,83.02
2023,4,현재,기타 간이 음식점업,매출액,75.44
2023,4,현재,제과점업,매출액,75.09
2023,4,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,87.23
2023,4,현재,치킨 음식점업,매출액,70.32
2023,4,현재,김밥 및 기타 간이 음식점업,매출액,74.25
2023,4,현재,간이음식 포장판매 전문점,매출액,76.16
2023,4,현재,주점업,매출액,70.06
2023,4,현재,일반 유흥주점업,매출액,63.08
2023,4,현재,무도 유흥주점업,매출액,62.8
2023,4,현재,생맥주 전문점,매출액,69.95
2023,4,현재,기타 주점업,매출액,72.89
2023,4,현재,비알코올음료점업,매출액,80.54
2023,4,현재,커피 전문점,매출액,82.07
2023,4,현재,기타 비알코올 음료점업,매출액,73.15
2023,4,현재,한식 음식점업,식재료,145.22
2023,4,현재,한식 일반음식점업,식재료,145.78
2023,4,현재,한식 면요리 전문점,식재료,144.34
2023,4,현재,한식 육류요리 전문점,식재료,144.77
2023,4,현재,한식 해산물요리 전문점,식재료,143.18
2023,4,현재,외국식 음식점업,식재료,141.57
2023,4,현재,중식 음식점업,식재료,141.33
2023,4,현재,일식 음식점업,식재료,142.91
2023,4,현재,서양식 음식점업,식재료,141.21
2023,4,현재,기타 외국식 음식점업,식재료,139.91
2023,4,현재,기관 구내식당업,식재료,134.63
2023,4,현재,출장 음식 서비스업,식재료,147.54
2023,4,현재,기타 간이 음식점업,식재료,140.28
2023,4,현재,제과점업,식재료,138.47
2023,4,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,133.59
2023,4,현재,치킨 음식점업,식재료,141.39
2023,4,현재,김밥 및 기타 간이 음식점업,식재료,142.68
2023,4,현재,간이음식 포장판매 전문점,식재료,144.07
2023,4,현재,주점업,식재료,143.69
2023,4,현재,일반 유흥주점업,식재료,143.04
2023,4,현재,무도 유흥주점업,식재료,143.57
2023,4,현재,생맥주 전문점,식재료,142.54
2023,4,현재,기타 주점업,식재료,144.1
2023,4,현재,비알코올음료점업,식재료,132.73
2023,4,현재,커피 전문점,식재료,132.41
2023,4,현재,기타 비알코올 음료점업,식재료,134.28
2023,4,현재,한식 음식점업,고용,95.64
2023,4,현재,한식 일반음식점업,고용,95.97
2023,4,현재,한식 면요리 전문점,고용,96.73
2023,4,현재,한식 육류요리 전문점,고용,93.87
2023,4,현재,한식 해산물요리 전문점,고용,96.85
2023,4,현재,외국식 음식점업,고용,92.36
2023,4,현재,중식 음식점업,고용,94.16
2023,4,현재,일식 음식점업,고용,89.93
2023,4,현재,서양식 음식점업,고용,91.33
2023,4,현재,기타 외국식 음식점업,고용,93.52
2023,4,현재,기관 구내식당업,고용,99.16
2023,4,현재,출장 음식 서비스업,고용,98.45
2023,4,현재,기타 간이 음식점업,고용,96.44
2023,4,현재,제과점업,고용,94.01
2023,4,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,96.71
2023,4,현재,치킨 음식점업,고용,96.57
2023,4,현재,김밥 및 기타 간이 음식점업,고용,97.42
2023,4,현재,간이음식 포장판매 전문점,고용,96.49
2023,4,현재,주점업,고용,96.32
2023,4,현재,일반 유흥주점업,고용,93.67
2023,4,현재,무도 유흥주점업,고용,94.3
2023,4,현재,생맥주 전문점,고용,94.34
2023,4,현재,기타 주점업,고용,97.65
2023,4,현재,비알코올음료점업,고용,96.34
2023,4,현재,커피 전문점,고용,95.85
2023,4,현재,기타 비알코올 음료점업,고용,98.68
2023,3,현재,전체,매출액,79.42
2023,3,현재,전체,식재료,143.68
2023,3,현재,전체,고용,96.39
2023,3,현재,한식 음식점업,매출액,78.77
2023,3,현재,한식 일반음식점업,매출액,79.81
2023,3,현재,한식 면요리 전문점,매출액,83.91
2023,3,현재,한식 육류요리 전문점,매출액,78.08
2023,3,현재,한식 해산물요리 전문점,매출액,69.39
2023,3,현재,외국식 음식점업,매출액,77.15
2023,3,현재,중식 음식점업,매출액,75.22
2023,3,현재,일식 음식점업,매출액,72.9
2023,3,현재,서양식 음식점업,매출액,81.78
2023,3,현재,기타 외국식 음식점업,매출액,85.62
2023,3,현재,기관 구내식당업,매蓚,97.28
2023,3,현재,출장 음식 서비스업,매출액,88.3
2023,3,현재,기타 간이 음식점업,매출액,79.87
2023,3,현재,제과점업,매출액,83.12
2023,3,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,86.62
2023,3,현재,치킨 음식점업,매출액,76.34
2023,3,현재,김밥 및 기타 간이 음식점업,매출액,77.81
2023,3,현재,간이음식 포장판매 전문점,매출액,81.14
2023,3,현재,주점업,매출액,74.75
2023,3,현재,일반 유흥주점업,매출액,67.49
2023,3,현재,무도 유흥주점업,매출액,63.6
2023,3,현재,생맥주 전문점,매출액,82.4
2023,3,현재,기타 주점업,매출액,76.7
2023,3,현재,비알코올음료점업,매출액,85.27
2023,3,현재,커피 전문점,매출액,87.69
2023,3,현재,기타 비알코올 음료점업,매출액,73.56
2023,3,현재,한식 음식점업,식재료,145.62
2023,3,현재,한식 일반음식점업,식재료,145.78
2023,3,현재,한식 면요리 전문점,식재료,146.45
2023,3,현재,한식 육류요리 전문점,식재료,144.67
2023,3,현재,한식 해산물요리 전문점,식재료,146.23
2023,3,현재,외국식 음식점업,식재료,143.85
2023,3,현재,중식 음식점업,식재료,144.48
2023,3,현재,일식 음식점업,식재료,144.08
2023,3,현재,서양식 음식점업,식재료,142.63
2023,3,현재,기타 외국식 음식점업,식재료,143.61
2023,3,현재,기관 구내식당업,식재료,142.08
2023,3,현재,출장 음식 서비스업,식재료,148.61
2023,3,현재,기타 간이 음식점업,식재료,143.49
2023,3,현재,제과점업,식재료,141.38
2023,3,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,138.34
2023,3,현재,치킨 음식점업,식재료,145.18
2023,3,현재,김밥 및 기타 간이 음식점업,식재료,144.88
2023,3,현재,간이음식 포장판매 전문점,식재료,146.84
2023,3,현재,주점업,식재료,145.43
2023,3,현재,일반 유흥주점업,식재료,144.55
2023,3,현재,무도 유흥주점업,식재료,145.41
2023,3,현재,생맥주 전문점,식재료,145.06
2023,3,현재,기타 주점업,식재료,145.81
2023,3,현재,비알코올음료점업,식재료,135.89
2023,3,현재,커피 전문점,식재료,135.23
2023,3,현재,기타 비알코올 음료점업,식재료,139.05
2023,3,현재,한식 음식점업,고용,96.21
2023,3,현재,한식 일반음식점업,고용,96.75
2023,3,현재,한식 면요리 전문점,고용,96.15
2023,3,현재,한식 육류요리 전문점,고용,96.24
2023,3,현재,한식 해산물요리 전문점,고용,92.5
2023,3,현재,외국식 음식점업,고용,93.74
2023,3,현재,중식 음식점업,고용,94.34
2023,3,현재,일식 음식점업,고용,92.97
2023,3,현재,서양식 음식점업,고용,93.92
2023,3,현재,기타 외국식 음식점업,고용,92.52
2023,3,현재,기관 구내식당업,고용,101.76
2023,3,현재,출장 음식 서비스업,고용,96.09
2023,3,현재,기타 간이 음식점업,고용,96.53
2023,3,현재,제과점업,고용,95.07
2023,3,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,96.89
2023,3,현재,치킨 음식점업,고용,96.55
2023,3,현재,김밥 및 기타 간이 음식점업,고용,96.57
2023,3,현재,간이음식 포장판매 전문점,고용,99.11
2023,3,현재,주점업,고용,96.93
2023,3,현재,일반 유흥주점업,고용,97.09
2023,3,현재,무도 유흥주점업,고용,95.8
2023,3,현재,생맥주 전문점,고용,98.96
2023,3,현재,기타 주점업,고용,96.61
2023,3,현재,비알코올음료점업,고용,97.15
2023,3,현재,커피 전문점,고용,97.2
2023,3,현재,기타 비알코올 음료점업,고용,96.92
2023,2,현재,전체,매출액,83.26
2023,2,현재,전체,식재료,143.12
2023,2,현재,전체,고용,96.32
2023,2,현재,한식 음식점업,매출액,81.84
2023,2,현재,한식 일반음식점업,매출액,81.75
2023,2,현재,한식 면요리 전문점,매출액,86.01
2023,2,현재,한식 육류요리 전문점,매출액,83.56
2023,2,현재,한식 해산물요리 전문점,매출액,75.05
2023,2,현재,외국식 음식점업,매출액,85.03
2023,2,현재,중식 음식점업,매출액,82.03
2023,2,현재,일식 음식점업,매출액,83.61
2023,2,현재,서양식 음식점업,매출액,87.71
2023,2,현재,기타 외국식 음식점업,매출액,96.24
2023,2,현재,기관 구내식당업,매출액,100.75
2023,2,현재,출장 음식 서비스업,매출액,103.21
2023,2,현재,기타 간이 음식점업,매출액,83.12
2023,2,현재,제과점업,매출액,83.85
2023,2,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,87.28
2023,2,현재,치킨 음식점업,매출액,79.72
2023,2,현재,김밥 및 기타 간이 음식점업,매출액,83.66
2023,2,현재,간이음식 포장판매 전문점,매출액,83.46
2023,2,현재,주점업,매출액,80.53
2023,2,현재,일반 유흥주점업,매출액,76.2
2023,2,현재,무도 유흥주점업,매출액,82.44
2023,2,현재,생맥주 전문점,매출액,87.97
2023,2,현재,기타 주점업,매출액,81.16
2023,2,현재,비알코올음료점업,매출액,87.7
2023,2,현재,커피 전문점,매출액,89.09
2023,2,현재,기타 비알코올 음료점업,매출액,81.01
2023,2,현재,한식 음식점업,식재료,144.69
2023,2,현재,한식 일반음식점업,식재료,144.59
2023,2,현재,한식 면요리 전문점,식재료,145.03
2023,2,현재,한식 육류요리 전문점,식재료,144.53
2023,2,현재,한식 해산물요리 전문점,식재료,145.53
2023,2,현재,외국식 음식점업,식재료,142.22
2023,2,현재,중식 음식점업,식재료,142.64
2023,2,현재,일식 음식점업,식재료,143.79
2023,2,현재,서양식 음식점업,식재료,139.93
2023,2,현재,기타 외국식 음식점업,식재료,142.22
2023,2,현재,기관 구내식당업,식재료,138.52
2023,2,현재,출장 음식 서비스업,식재료,147.78
2023,2,현재,기타 간이 음식점업,식재료,142.84
2023,2,현재,제과점업,식재료,141.76
2023,2,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,138.79
2023,2,현재,치킨 음식점업,식재료,143.19
2023,2,현재,김밥 및 기타 간이 음식점업,식재료,145.13
2023,2,현재,간이음식 포장판매 전문점,식재료,142.43
2023,2,현재,주점업,식재료,144.43
2023,2,현재,일반 유흥주점업,식재료,143.36
2023,2,현재,무도 유흥주점업,식재료,141.97
2023,2,현재,생맥주 전문점,식재료,146.17
2023,2,현재,기타 주점업,식재료,144.66
2023,2,현재,비알코올음료점업,식재료,138.14
2023,2,현재,커피 전문점,식재료,138.39
2023,2,현재,기타 비알코올 음료점업,식재료,136.95
2023,2,현재,한식 음식점업,고용,96.05
2023,2,현재,한식 일반음식점업,고용,96
2023,2,현재,한식 면요리 전문점,고용,96.35
2023,2,현재,한식 육류요리 전문점,고용,96.34
2023,2,현재,한식 해산물요리 전문점,고용,95.52
2023,2,현재,외국식 음식점업,고용,94.29
2023,2,현재,중식 음식점업,고용,94.18
2023,2,현재,일식 음식점업,고용,93.42
2023,2,현재,서양식 음식점업,고용,95.03
2023,2,현재,기타 외국식 음식점업,고용,95.21
2023,2,현재,기관 구내식당업,고용,99.44
2023,2,현재,출장 음식 서비스업,고용,96.66
2023,2,현재,기타 간이 음식점업,고용,96.48
2023,2,현재,제과점업,고용,96.78
2023,2,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,93.42
2023,2,현재,치킨 음식점업,고용,97.76
2023,2,현재,김밥 및 기타 간이 음식점업,고용,96.55
2023,2,현재,간이음식 포장판매 전문점,고용,97.1
2023,2,현재,주점업,고용,97.48
2023,2,현재,일반 유흥주점업,고용,95.4
2023,2,현재,무도 유흥주점업,고용,97.47
2023,2,현재,생맥주 전문점,고용,99.3
2023,2,현재,기타 주점업,고용,98.03
2023,2,현재,비알코올음료점업,고용,96.51
2023,2,현재,커피 전문점,고용,95.96
2023,2,현재,기타 비알코올 음료점업,고용,99.14
2023,1,현재,전체,매출액,86.91
2023,1,현재,전체,식재료,143.8
2023,1,현재,전체,고용,97.01
2023,1,현재,한식 음식점업,매출액,87.24
2023,1,현재,한식 일반음식점업,매출액,87.19
2023,1,현재,한식 면요리 전문점,매출액,84.12
2023,1,현재,한식 육류요리 전문점,매출액,91.9
2023,1,현재,한식 해산물요리 전문점,매출액,78.6
2023,1,현재,외국식 음식점업,매출액,86.9
2023,1,현재,중식 음식점업,매출액,80.52
2023,1,현재,일식 음식점업,매출액,91.27
2023,1,현재,서양식 음식점업,매출액,88.48
2023,1,현재,기타 외국식 음식점업,매출액,101.08
2023,1,현재,기관 구내식당업,매출액,98.3
2023,1,현재,출장 음식 서비스업,매출액,96.09
2023,1,현재,기타 간이 음식점업,매출액,81.64
2023,1,현재,제과점업,매출액,81.3
2023,1,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,86.66
2023,1,현재,치킨 음식점업,매출액,75.31
2023,1,현재,김밥 및 기타 간이 음식점업,매출액,84.54
2023,1,현재,간이음식 포장판매 전문점,매출액,83.47
2023,1,현재,주점업,매출액,87.29
2023,1,현재,일반 유흥주점업,매출액,82.27
2023,1,현재,무도 유흥주점업,매출액,79.93
2023,1,현재,생맥주 전문점,매출액,93.82
2023,1,현재,기타 주점업,매출액,88.46
2023,1,현재,비알코올음료점업,매출액,91.31
2023,1,현재,커피 전문점,매출액,93.73
2023,1,현재,기타 비알코올 음료점업,매출액,79.6
2023,1,현재,한식 음식점업,식재료,145.93
2023,1,현재,한식 일반음식점업,식재료,145.46
2023,1,현재,한식 면요리 전문점,식재료,147.37
2023,1,현재,한식 육류요리 전문점,식재료,145.98
2023,1,현재,한식 해산물요리 전문점,식재료,147.88
2023,1,현재,외국식 음식점업,식재료,144.78
2023,1,현재,중식 음식점업,식재료,145.26
2023,1,현재,일식 음식점업,식재료,146.68
2023,1,현재,서양식 음식점업,식재료,141.55
2023,1,현재,기타 외국식 음식점업,식재료,146.19
2023,1,현재,기관 구내식당업,식재료,143.79
2023,1,현재,출장 음식 서비스업,식재료,145.63
2023,1,현재,기타 간이 음식점업,식재료,143.88
2023,1,현재,제과점업,식재료,143.25
2023,1,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,142.59
2023,1,현재,치킨 음식점업,식재료,143.46
2023,1,현재,김밥 및 기타 간이 음식점업,식재료,145.21
2023,1,현재,간이음식 포장판매 전문점,식재료,143.82
2023,1,현재,주점업,식재료,144.37
2023,1,현재,일반 유흥주점업,식재료,141.09
2023,1,현재,무도 유흥주점업,식재료,145.87
2023,1,현재,생맥주 전문점,식재료,144.22
2023,1,현재,기타 주점업,식재료,145.62
2023,1,현재,비알코올음료점업,식재료,135.69
2023,1,현재,커피 전문점,식재료,135.69
2023,1,현재,기타 비알코올 음료점업,식재료,135.68
2023,1,현재,한식 음식점업,고용,96.99
2023,1,현재,한식 일반음식점업,고용,97.18
2023,1,현재,한식 면요리 전문점,고용,97.25
2023,1,현재,한식 육류요리 전문점,고용,96.85
2023,1,현재,한식 해산물요리 전문점,고용,95.82
2023,1,현재,외국식 음식점업,고용,94.12
2023,1,현재,중식 음식점업,고용,94.36
2023,1,현재,일식 음식점업,고용,92.7
2023,1,현재,서양식 음식점업,고용,93.49
2023,1,현재,기타 외국식 음식점업,고용,98.87
2023,1,현재,기관 구내식당업,고용,98.36
2023,1,현재,출장 음식 서비스업,고용,95.69
2023,1,현재,기타 간이 음식점업,고용,96.02
2023,1,현재,제과점업,고용,94.71
2023,1,현재,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,96.27
2023,1,현재,치킨 음식점업,고용,96.33
2023,1,현재,김밥 및 기타 간이 음식점업,고용,95.72
2023,1,현재,간이음식 포장판매 전문점,고용,98.84
2023,1,현재,주점업,고용,98.3
2023,1,현재,일반 유흥주점업,고용,99.02
2023,1,현재,무도 유흥주점업,고용,98.22
2023,1,현재,생맥주 전문점,고용,98.01
2023,1,현재,기타 주점업,고용,98.06
2023,1,현재,비알코올음료점업,고용,98.61
2023,1,현재,커피 전문점,고용,98.77
2023,1,현재,기타 비알코올 음료점업,고용,97.83
2023,4,전망,전체,매출액,83.85
2023,4,전망,전체,식재료,129.68
2023,4,전망,전체,고용,98.3
2023,4,전망,한식 음식점업,매출액,83.24
2023,4,전망,한식 일반음식점업,매출액,83.96
2023,4,전망,한식 면요리 전문점,매출액,83.93
2023,4,전망,한식 육류요리 전문점,매출액,84.03
2023,4,전망,한식 해산물요리 전문점,매출액,75.91
2023,4,전망,외국식 음식점업,매출액,84.2
2023,4,전망,중식 음식점업,매출액,83.95
2023,4,전망,일식 음식점업,매출액,79.09
2023,4,전망,서양식 음식점업,매출액,88.52
2023,4,전망,기타 외국식 음식점업,매출액,87.81
2023,4,전망,기관 구내식당업,매출액,95.83
2023,4,전망,출장 음식 서비스업,매출액,92.19
2023,4,전망,기타 간이 음식점업,매출액,84.01
2023,4,전망,제과점업,매출액,84.57
2023,4,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,89.94
2023,4,전망,치킨 음식점업,매출액,79.85
2023,4,전망,김밥 및 기타 간이 음식점업,매출액,83.76
2023,4,전망,간이음식 포장판매 전문점,매출액,87.66
2023,4,전망,주점업,매출액,80.33
2023,4,전망,일반 유흥주점업,매출액,75.17
2023,4,전망,무도 유흥주점업,매출액,74.8
2023,4,전망,생맥주 전문점,매출액,86.82
2023,4,전망,기타 주점업,매출액,81.54
2023,4,전망,비알코올음료점업,매출액,87.76
2023,4,전망,커피 전문점,매출액,89.17
2023,4,전망,기타 비알코올 음료점업,매출액,80.89
2023,4,전망,한식 음식점업,식재료,130.27
2023,4,전망,한식 일반음식점업,식재료,129.93
2023,4,전망,한식 면요리 전문점,식재료,131.4
2023,4,전망,한식 육류요리 전문점,식재료,130.33
2023,4,전망,한식 해산물요리 전문점,식재료,131.62
2023,4,전망,외국식 음식점업,식재료,130.44
2023,4,전망,중식 음식점업,식재료,132.25
2023,4,전망,일식 음식점업,식재료,128.53
2023,4,전망,서양식 음식점업,식재료,130.15
2023,4,전망,기타 외국식 음식점업,식재료,127.86
2023,4,전망,기관 구내식당업,식재료,131.12
2023,4,전망,출장 음식 서비스업,식재료,134.95
2023,4,전망,기타 간이 음식점업,식재료,128.84
2023,4,전망,제과점업,식재료,132.6
2023,4,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,125.14
2023,4,전망,치킨 음식점업,식재료,128.19
2023,4,전망,김밥 및 기타 간이 음식점업,식재료,129.13
2023,4,전망,간이음식 포장판매 전문점,식재료,129.64
2023,4,전망,주점업,식재료,132.17
2023,4,전망,일반 유흥주점업,식재료,132.05
2023,4,전망,무도 유흥주점업,식재료,134.39
2023,4,전망,생맥주 전문점,식재료,132.23
2023,4,전망,기타 주점업,식재료,132.17
2023,4,전망,비알코올음료점업,식재료,125.55
2023,4,전망,커피 전문점,식재료,125.46
2023,4,전망,기타 비알코올 음료점업,식재료,125.95
2023,4,전망,한식 음식점업,고용,98.12
2023,4,전망,한식 일반음식점업,고용,98.5
2023,4,전망,한식 면요리 전문점,고용,97.96
2023,4,전망,한식 육류요리 전문점,고용,98.09
2023,4,전망,한식 해산물요리 전문점,고용,95.73
2023,4,전망,외국식 음식점업,고용,97.53
2023,4,전망,중식 음식점업,고용,97.7
2023,4,전망,일식 음식점업,고용,97.95
2023,4,전망,서양식 음식점업,고용,97.16
2023,4,전망,기타 외국식 음식점업,고용,96.51
2023,4,전망,기관 구내식당업,고용,99.78
2023,4,전망,출장 음식 서비스업,고용,97.95
2023,4,전망,기타 간이 음식점업,고용,98.64
2023,4,전망,제과점업,고용,97.39
2023,4,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,99.21
2023,4,전망,치킨 음식점업,고용,98.55
2023,4,전망,김밥 및 기타 간이 음식점업,고용,98.97
2023,4,전망,간이음식 포장판매 전문점,고용,99.12
2023,4,전망,주점업,고용,98.36
2023,4,전망,일반 유흥주점업,고용,98.25
2023,4,전망,무도 유흥주점업,고용,93.87
2023,4,전망,생맥주 전문점,고용,99.98
2023,4,전망,기타 주점업,고용,98.26
2023,4,전망,비알코올음료점업,고용,98.6
2023,4,전망,커피 전문점,고용,98.67
2023,4,전망,기타 비알코올 음료점업,고용,98.31
2023,3,전망,전체,매출액,87.31
2023,3,전망,전체,식재료,128.83
2023,3,전망,전체,고용,98.29
2023,3,전망,한식 음식점업,매출액,86.52
2023,3,전망,한식 일반음식점업,매출액,86.29
2023,3,전망,한식 면요리 전문점,매출액,89.93
2023,3,전망,한식 육류요리 전문점,매출액,89.61
2023,3,전망,한식 해산물요리 전문점,매출액,77.99
2023,3,전망,외국식 음식점업,매출액,86.06
2023,3,전망,중식 음식점업,매출액,84.85
2023,3,전망,일식 음식점업,매출액,81.16
2023,3,전망,서양식 음식점업,매출액,90.61
2023,3,전망,기타 외국식 음식점업,매출액,93.08
2023,3,전망,기관 구내식당업,매출액,97.32
2023,3,전망,출장 음식 서비스업,매출액,96.11
2023,3,전망,기타 간이 음식점업,매출액,86.92
2023,3,전망,제과점업,매출액,86.83
2023,3,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,91.65
2023,3,전망,치킨 음식점업,매출액,83.97
2023,3,전망,김밥 및 기타 간이 음식점업,매출액,86.94
2023,3,전망,간이음식 포장판매 전문점,매출액,88.55
2023,3,전망,주점업,매출액,85.32
2023,3,전망,일반 유흥주점업,매출액,78.21
2023,3,전망,무도 유흥주점업,매출액,85.93
2023,3,전망,생맥주 전문점,매출액,94.07
2023,3,전망,기타 주점업,매출액,86.87
2023,3,전망,비알코올음료점업,매출액,92.09
2023,3,전망,커피 전문점,매출액,92.96
